종목코드,종목명,종가,RIM비교,만능비교,RIM80,RIM90,RIM100,만능80,만능90,만능100,기관평균,배당성향_당기,배당성향_1Y,배당성향_2Y,배당성향_3Y,배당수익률_당기,배당수익률_1Y,배당수익률_2Y,배당수익률_3Y,매출액증가율_1Y,매출액증가율_2Y,매출액증가율_3Y,매출액증가율_4Y,매출액증가율_5Y,영업이익증가율_1Y,영업이익증가율_2Y,영업이익증가율_3Y,영업이익증가율_4Y,영업이익증가율_5Y,ROE_당기,ROE_4Q,ROE_1Y,ROE_2Y,ROE_3Y,ROE_4Y,ROE_5Y,ROA_당기,ROA_1Y,ROA_2Y,ROA_3Y,ROA_4Y,ROA_5Y,매출_당기,매출_4Q,매출_1Y,매출_2Y,매출_3Y,매출_4Y,매출_5Y,순이익_당기,순이익_4Q,순이익_1Y,순이익_2Y,순이익_3Y,순이익_5Y,순차입금비율_1Y,순차입금비율_2Y,순차입금비율_3Y,이자보상배율_1Y,이자보상배율_2Y,이자보상배율_3Y,잉여현금흐름_1Y,잉여현금흐름_2Y,잉여현금흐름_3Y,총현금흐름_1Y,총현금흐름_2Y,총현금흐름_3Y,총투자_1Y,총투자_2Y,총투자_3Y,영업현금_1Y,영업현금_2Y,영업현금_3Y,투자현금_1Y,투자현금_2Y,투자현금_3Y,재무현금_1Y,재무현금_2Y,재무현금_3Y,기말현금및현금성자산_1Y,기말현금및현금성자산_2Y,기말현금및현금성자산_3Y,현금및현금성자산의증가_1Y,현금및현금성자산의증가_2Y,현금및현금성자산의증가_3Y,거래량_10D평균,주가증감_1D,주가증감_5D,주가증감_10D,주가증감_30D,개인매매_최근,개인매매_5D합,개인매매_10D합,개인매매_30D합,기관매매_최근,기관매매_5D합,기관매매_10D합,기관매매_30D합,외국인매_최근,외국인매매_5D합,외국인매매_10D합,외국인매매_30D합,외국인보유율_최근,외국인보유율증감_5D,외국인보유율증감_10D,외국인보유율증감_30D,소속,업종,핵심요약,설명1,설명2
171010,램테크놀러지,6400,고가,고가,3219,3126,2965,999,1124,1249,,,,,,,,,,-1.5,33.1,33.5,-1.8,-6.0,-41.9,111.3,77.6,,,,,6.68,11.64,8.2,5.33,-17.45,,3.79,5.51,3.11,1.89,-6.13,,,428,434,326,244,249,,,25,32,15,-33,29.4,20.6,134.8,2.5,4.6,2.0,-40,48,37,58,64,61,98,16,24,58,43,24,-89,-17,-12,-51,151,-8,109,193,17,-84,176,3,65203.26666666667,0.47,0.16,-1.23,-7.51,-14986,-23869,-22276,2827,0,0,0,0,14903,18676,12993,-14224,0.42,0.2,0.12,-0.12,코스닥 IT H/W,FICS  반도체 및 관련장비,고정비 증가로 수익성 감소,"동사는 2001년 10월에 설립되어, 반도체용 식각액, 박리액 및 기타 IT 분야 화학 소재 등 전방 산업별 핵심 공정 중 프로세스 케미컬을제조사업을 주력으로 하고 있음. 반도체, 디스플레이, 이차전지 공정용 케미칼 재료 사업을 영위하고 있으며, SK하이닉스, 삼성SDI, 매그나칩, ELK 등 고객사에 공급함. 매출구성은 식각액 46.8%, HYCL폼 19.7%, 박리액 12.4% 등으로 이루어져 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 0% 증가, 영업이익은 58.4% 감소, 당기순이익은 51.2% 감소. 전년동기 대비 매출 규모는 동일하나 매출원가율 및 판관비, 인건비 등 고정비용이 큰 폭으로 증가하면서 수익성이 감소함. 동사는 2022년 상반기 완공을 목표로 석문국가산업단지 내에 불화수소 계열 제품의 국내 생산 및 공급을 위한 신공장을 건축할 예정. 생산량이 기존의 약 6배 이상 증가할 것으로 기대."
126340,비나텍,42950,고가,고가,11041,12700,16274,12350,13894,15438,,,2.62,,,,,,,8.7,30.6,41.0,15.8,-0.0,-23.1,104.4,266.5,-30.8,52.3,18.25,,14.83,30.47,29.7,-75.41,5.06,9.38,7.26,11.0,8.86,-22.11,1.5,566,,467,428,329,233,202,68,,46,44,25,4,8.0,69.2,154.0,12.0,12.7,7.4,-7,-82,-229,85,86,-146,92,168,83,23,22,34,-337,-39,-90,314,17,64,12,11,11,0,0,8,46755.166666666664,-1.15,2.26,1.66,-20.76,-3301,8200,35654,138111,3788,-5413,-29459,-142081,-488,-1872,-3327,5335,0.46,-0.12,0.01,0.11,코스닥 IT H/W,FICS  전기장비,국책과제기반 다양한 양산모델 개발중,"다량의 전력을 일시에 저장해두었다가 필요에 따라 전력을 방출하는 슈퍼커패시터, 수소를 연료로 대기 중 산소와 전기화학반응에 의해 직접 변환 발전하는 수소연료전지 소재 및 부품사업을 영위. 동사가 주력사업으로 하고 있는 중형 커패시터는 자동차용 기어박스, 블랙박스 등에 사용됨. 2018년 슈퍼커패시터의 확대로 베트남 공장을 완공하였으며, 2019년 R&D CENTER의 완공으로 연료전지 부품개발 및 양산준비를 완료.","2020년 6월 전년동기 대비 연결기준 매출액은 14.4% 증가, 영업이익은 18.6% 증가, 당기순이익은 87.6% 증가. 슈퍼커패시터 산업은 운송, 산업 및 전방시장 수요의 확대로 성장세가 지속될 것으로 예상되며 전세계의 전력 효율 증대와 풍력, 태양광 시장 등의 고속성장, 친환경자동차 시장의 확대로 수요가 꾸준하게 증가. 스마트미터 매출은 주요선진국에서 개발도상국으로 그 수요가 확대되면서 꾸준한 성장세를 이어갈 것으로 전망."
115450,지트리비앤티,11700,,,,,,,,,,,,,,,,,,-27.2,35.3,154.1,-3.2,5.5,,,,,,,,-22.05,-24.77,8.54,-13.32,-16.26,,-13.31,-13.9,4.93,-9.12,-10.58,,,429,590,436,172,177,,,-169,-164,46,-52,,,,,,,-155,-154,-140,-106,-81,-29,49,72,112,-117,-55,-35,-176,-157,-45,0,478,193,139,432,167,-293,265,112,1191803.7333333334,-2.09,-3.31,-19.31,-35.0,50518,-34576,-17980,207545,-2976,-2585,-251649,-531584,-52220,37221,263455,362989,7.71,-0.45,-0.16,0.66,코스닥 유통,FICS  제약,매출 감소에 따른 수익 하락,"2000년 6월 7일 설립 후 합병등을 통해 백신사업 및 전자사업을 영위하고 있으며 미래성장동력 사업으로 바이오(신약 개발)사업을 추진하는 업체임. 2014년 신약개발업으로 진출하였으며, 파이프라인은 안구건조증과 신경영양성각막염 등 안과질환에 특화돼 펩타이드 성분을 함유하는 바이오 신약임. 미국 시장 진출을 위해 미국에 종속회사를 설립하여 글로벌 임상을 진행하고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 28.8% 감소, 영업손실은 57.7% 증가, 당기순손실은 75.5% 증가. 시장악화로 매출은 전년동기 대비 크게 감소하였음. 매출액 만큼 원가도 감소하였으나 판관비 및 인건비는 증가하여 영업이익도 크게 감소하였음. 전세계 백신시장은 연평균 15%의 성장률을 기록하면서 2020년에 600억 달러 규모로 성장할 전망이므로 향후 매출을 회복할 것으로 기대하고 있음."
092130,이크레더블,22150,고가,적정저가,7851,10670,18148,20292,22829,25366,,,64.6,65.28,64.43,,2.98,3.99,4.27,4.9,9.9,9.4,8.1,23.2,0.9,9.2,14.0,10.7,28.4,,,23.4,26.81,27.8,27.45,28.07,,20.06,22.9,23.63,23.2,23.72,,,429,409,372,341,315,,,131,137,125,98,,,,1827.5,1894.5,7760.9,152,108,116,145,143,127,-6,36,11,171,142,134,395,-40,-68,-92,-83,-64,543,69,50,475,19,2,11424.133333333333,-0.45,-0.23,4.48,1.84,-1051,-4141,-2077,18321,-106,-479,-584,-10131,1157,4326,2726,-9601,14.73,0.03,0.0,-0.08,코스닥 기타서비스,FICS  인터넷 서비스,매출액 성장으로 이익성 개선,"동사는 신용조회사업 등을 주 영업목적으로 2001년 8월 6일 설립되었으며, 2010년 9월 신용정보 이용 및 보호에 관한 법률에 의거 금융위원회의 허가를 받아 기업신용정보사업을 영위하고 있음. 결제형 B2B 사업, 전자계약 솔루션 등의 사업을 영위하는 이크레더블네트웍스를 종속회사로 보유하고 있음. 수년간 쌓인 데이터를 기반으로 매년 평가모형을 검증/보완하여 서비스의 품질을 높이고 있으며 경쟁우위 요소임.","2020년 9월 전년동기 대비 연결기준 매출액은 7.9% 증가, 영업이익은 6.6% 증가, 당기순이익은 5.2% 증가. 서비스 전 분야의 매출이 증가하여 영업이익이 증가함. 업종특성상 판관비의 비중이 높음. 유형자산의 일부가 무형자산 계정으로 변경됨. 전자신용인증 및 기술신용평가서의 유효기간은 1년이므로 매년 갱신을 위해 수수료를 지급해야하는 점에서 꾸준한 매출유지가 전망됨."
026910,광진실업,4680,,,,,,,,,,,,,60.06,,,,0.7,-0.0,-1.5,2.7,11.1,-9.2,,,-61.2,692.8,,,,-12.03,-3.42,0.92,1.89,-0.06,,-8.8,-2.71,0.71,1.37,-0.04,,,430,430,436,425,382,,,-32,-10,3,0,7.2,3.0,1.9,,,1.6,-7,-2,2,-24,-4,17,-17,-2,14,-2,5,8,-5,-6,-4,34,-1,-12,57,31,33,26,-2,-8,42122.8,0.11,-0.21,1.19,-4.2,432,-9413,4669,23905,0,0,0,0,-432,9818,-4264,-39361,5.16,0.0,-0.09,-0.69,코스닥 제조,FICS  금속 및 광물,고부가가치품의 매출 성장 전망,"1969년 설립된 동사는 철강제품 제조 판매업, 철강제품 도매업, 수출입업, 오토바이 판매와 수리를 목적사업으로 영위함. 봉강, 스텐레스 등을 주요 제품으로 하며 가격은 전반적으로 증가하는 추세임. 동사의 전방산업은 설비투자, 기계부문 및 자동차 부분으로 매출의 영향을 받음. 철강 가격의 안정화 등으로 불확실성이 감소되면 내부 제조 경쟁력 강화로 수익성을 높이고, 부실자산 최소화로 재무 건전성을 확보할 예정.","2020년 9월 전년동기 대비 별도기준 매출액은 4.3% 감소, 영업손실은 258.3% 증가, 당기순손실은 472.1% 증가. 기계 및 정밀 기계 산업부분은 미국의 경기회복에 따라 회복세가 예상되어 고부가가치품의 매출 성장이 전망되며, 조선산업은 소폭의 수요 증가 기대. 정밀 기계산업 부품에 대한 꾸준한 설비투자를 진행하고 있으며, 이를 통해 고부가가치제품인 특수형상 봉강 비중확대와 경쟁력 우위를 유지해 나갈것으로 기대됨."
065770,CS,2725,고가,고가,916,782,584,6,7,7,,,,,,,,,,33.6,-45.3,35.6,-10.7,-4.9,,,22.6,,,,,0.82,-2.34,19.77,5.18,-53.1,,0.64,-1.8,9.91,1.9,-13.52,,,430,322,587,433,485,,,2,-5,41,-78,,,,12.9,,,-4,-7,-261,14,-2,32,18,5,293,13,10,14,20,3,-66,-6,-4,-3,36,10,2,26,8,-55,342898.13333333336,0.74,-0.55,2.83,-3.37,-29505,80003,-79334,-493525,0,0,0,-167,26754,-73603,103891,491053,5.05,-0.12,0.72,2.61,코스닥 IT H/W,FICS  통신장비,중계시 사업 호조로 손익 개선,"1999년 설립된 동사는 RF중계기, 광중계기 등 통신장비의 제조 및 판매를 주요 사업으로 영위하고 있음. 통신 음영지역에서 미세한 기지국 신호를 증폭하여 재 방사하는 이동통신중계기와 휴대인터넷(WiBro) 중계기, 디지털방송통신 시스템 등을 국내외 이동통신사업자 등에 공급하고 있음. 당기말 현재 CS JAPAN 등 2개사를 연결대상 종속기업으로 보유하고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 19% 증가, 영업손실은 90% 감소, 당기순이익 흑자전환. 5G 전국망 전개 이후 국내 중계기 수요 증가로 매출이 크게 성장했으나 여전히 높은 원가율을 보이며 영업손실을 보였으나 규모는 축소됨. 국내는 SK텔레콤 등 1대 통신사업자와의 거래에 집중하고, 미국향 DAS 시스템 개발과 파일러 제품 공급 등 해외 거래선 확대를 통한 성장전략을 보유하고 있음."
023770,플레이위드,9870,저가,저가,14426,32078,117266,64318,72358,80397,,,19.55,,,,3.26,,,-23.3,374.2,-0.9,0.9,36.3,0.4,,,-53.5,38.0,,,52.24,81.43,-117.02,-28.87,24.8,,11.55,8.99,-9.02,-3.23,2.47,,,430,560,118,119,118,,,134,91,-75,20,,,33.3,41.6,22.6,,169,59,8,106,129,-7,-63,70,-15,63,188,-27,21,-265,35,-83,109,-10,33,34,2,0,32,-2,109425.16666666667,-0.8,-2.28,10.28,5.34,14031,-25453,-32697,-61793,0,0,0,0,-14214,17393,32255,50309,1.86,0.2,0.26,0.58,코스닥 IT S/W & SVC,FICS  게임 소프트웨어,매출 증가와 수익성 개선,"동사 주요 사업은 게임소프트웨어의 개발, 제작 및 공급업임. '로한', '씰온라인', '로한M'이 동사가 보유한 주요 게임임. '로한'은 한국 이외 대만, 미국, 일본, 태국에서 서비스하고 있음. 씰온라인은 2004년 국내 출시 이후 2005년 해외에 진출함. 국내와 대만, 중국, 태국, 미국에서 운영 중임. '로한M'은 2019년 서비스를 시작함. '로한' IP를 활용해 만든 게임임.","2020년 9월 전년동기 대비 별도기준 매출액은 38.7% 증가, 영업이익은 203.6% 증가, 당기순이익은 528.9% 증가. 매출 증가와 함께 판매비와관리비의 감소로 영업이익이 상당 폭 증가하였음. 대손상각비의 기저효과와 금융수익의 개선으로 당기순이익은 큰 폭으로 개선됨. 동사는 향후 보유한 IP를 활용한 신작을 내놓고 게임 퍼블리싱(유통) 사업을 영위해 실적 개선세를 이어갈 계획임."
187870,디바이스이엔지,40850,적정저가,저가,34965,61128,155696,129393,145567,161741,,,13.72,2.74,8.57,,1.16,,2.3,191.9,-53.6,-19.2,62.9,38.7,889.6,-73.0,49.6,78.2,314.2,,,37.44,7.48,25.39,20.12,19.17,,22.89,5.09,18.05,9.22,6.96,,,1262,432,932,1153,708,,,304,46,139,45,,,,2972.4,276.7,213.2,347,190,158,348,44,139,2,-146,-19,359,212,69,-40,-52,-62,46,-22,-87,684,361,225,322,136,-82,118004.7,3.03,2.51,4.61,-5.98,-14973,-11077,7199,-20288,4745,-1050,3739,25058,10233,10868,-12737,-10669,2.7,0.24,-0.27,-0.15,코스닥 IT H/W,FICS  디스플레이 및 관련부품,매출과 순이익 동시 확대,"동사는 반도체와 디스플레이 장비 제조 및 판매를 목적으로 2002년 설립되었으며, 2017년 코스닥시장에 상장함. 세정 공정의 핵심 고유 기술인 오염제어기술을 기반으로 Rigid와 Flexible OLED 디스플레이와 메모리와 시스템 LSI 반도체용 제조공정에 사용되는 Strip 장비를 제작하여 공급함. 사업 다각화의 일환으로 IT 제품 제조공정에 사용되는 고 세정용 프로세스 필터와 포장지, 트레이 등의 부품 판매사업도 추진.","2020년 9월 전년동기 대비 별도기준 매출액은 377.6% 증가, 영업이익 흑자전환, 당기순이익 흑자전환. 동사 매출은 전년 동기 대비 3배 이상 증가했으며 매출 증가에 따라 매출원가, 판관비등은 늘었지만 매출 증가 폭이 워낙 커 영업이익은 흑자로 전환됨. 영업이익 증가 폭이 커지면서 법인세 비용이 늘어났음에도 당기순이익 또한 흑자전환에 성공하며 실적 대폭 개선됨."
051630,진양화학,6320,고가,고가,1946,1746,1432,168,189,210,,,,,,,,,,-2.8,-10.5,0.3,-13.9,-18.6,,,,,-55.1,,,3.05,-7.57,-1.14,-1.13,4.32,,2.18,-5.41,-0.82,-0.8,3.06,,,433,445,497,496,576,,,8,-21,-3,13,,,,55.2,,,5,4,-8,8,-12,7,3,-16,15,6,11,-6,5,-12,0,-4,-1,1,11,5,6,6,-1,-5,2044657.7666666666,1.28,-7.47,41.23,69.66,-2020,153209,-13426,83485,-13,-8194,-467,-744,1463,-148306,5581,-79934,0.28,-0.02,0.02,-0.67,코스피 화학,FICS  화학,원가 절감으로 영업이익 흑자전환,"동사는 2001년 1월 3일 (주)진양으로 부터 합성수지 사업부문을 분할하여 설립되었으며, 2001년 1월 29일 유가증권시장에 상장됨. 동사는 PVC바닥장식재, 합성피혁 등의 사업을 영위하고 있으며, 주요제품은 바닥재, 인조피혁, 천막지, 자동차용원단 등임. 동사의 주요 매출처는 코오롱글로텍(주)과 KOMLOG IMPORTACAO LTDA, 건자재 관련 대리점 등임.","2020년 9월 전년동기 대비 별도기준 매출액은 6.2% 감소, 영업이익 흑자전환, 당기순이익 흑자전환. 전년동기 대비 매출은 소폭 감소하였으나, 원가율 하락과 판관비 절감 노력에 힘입어 영업이익과 당기순이익은 전년동기 대비 흑자전환에 성공함. 국내 바닥재 시장은 대기업이 대부분 시장을 점유하고 있으나 후발업체의 시장 진입으로 시장 내 경쟁이 치열해지고 있으며, B2C 시장으로 유통구조가 변화하고 있어 변동성이 커지는 추세임."
215790,이노인스트루먼트,2350,고가,고가,1971,2027,2132,1096,1233,1369,,,,,,,,,,-3.4,-12.9,-27.2,-22.5,54.0,,,,-68.3,69.3,,,9.38,-50.28,-6.99,8.25,64.75,,4.9,-21.6,-4.23,5.61,39.13,,,420,435,499,685,884,,,53,-243,-42,210,5.5,106.5,43.6,1.8,,,90,-38,-364,91,-123,-18,1,-85,346,43,-5,-38,47,-89,-324,-7,28,414,179,102,166,78,-65,51,499505.36666666664,3.3,4.21,3.3,-8.38,-67212,-133248,-284239,-305905,-32,835,2035,11678,71541,168653,316234,311777,15.29,0.32,0.79,0.77,코스닥 IT H/W,FICS  통신장비,당기순이익 흑자전환 ,"동사는 2007년 2월 14일 설립되었으며, 광융착 접속기를 제조, 판매, 수출업을 주요 사업으로 영위하고 있음. 현재 주요 제품군인 광섬유 융착접속기를 필두로, 광통신 전 부문의 제품군을 개발하여 광통신 토털 솔루션 기업으로 도약한다는 중장기 계획을 갖고 있음. 광통신산업과 전기산업분야에서 사용되는 OTDR과 PA제품군 개발을 지속적으로 해 오고 있으며,  Power Analyzer의 경우 2020년 영업활동을 계획하고 있음.","2020년 9월 전년동기 대비 연결기준 매출액은 15.1% 감소, 영업이익 흑자전환, 당기순이익 흑자전환. 중국의 코로나 사태로 인한 락다운(Lock-down)이 풀리면서 중국 매출이 급속히 회복. 1분기에 수주한 러시아 입찰 물량 등에 적용된 저가형 플랫폼 등 제품 라인업을 다양화했음. 연간 광섬유 생산량의 절반 이상을 소비하는 중국이 코로나19 사태 극복을 위해 신(新)인프라 건설을 천명해 광섬유 소비 확대 기대."
039200,오스코텍,40650,,,,,,,,,58000,,,,,,,,,895.1,-76.6,378.5,10.0,-80.6,,,,,,-72.99,,-8.35,-45.98,10.28,-32.96,-41.39,-53.94,-2.75,-35.0,7.72,-18.45,-23.86,66,,435,44,187,39,36,-302,,-44,-224,35,-84,,,,2.2,,4.9,-170,-29,-80,-14,-213,54,155,-184,134,-179,0,-51,-244,18,-79,-10,208,193,58,492,264,-434,229,67,418326.4,0.0,9.86,18.0,15.81,-2796,-38823,-118933,-16695,12313,188468,365311,610003,-7860,-139869,-255089,-648655,7.36,-0.05,-0.78,-2.14,코스닥 제조,FICS  의료 장비 및 서비스,다양한 파이프라인 보유,"1998년 설립되어진 뼈 전문 연구 바이오 기업. 주력인 신약개발사업(합성신약, 천연물의약품) 외 기능성 소재, 치과용 뼈이식재 사업을 영위. 임상단계의 파이프라인을 다수 보유함. 유한양행에 기술이전한 폐암치료물질은 얀센에 라이선싱되어 글로벌 임상시험 진행중이고, SYK 저해제는 류마티스관절염에 글로벌 임상 2상을, FLT-3 저해제는 급성골수성백혈병 치료제로 임상 1상을 진행중임.","2020년 9월 전년동기 대비 연결기준 매출액은 400.9% 증가, 영업손실은 44.4% 감소, 당기순손실은 48.2% 감소. 전년동기 대비 의료사업부문 매출이 소폭 감소하고, 식품사업 매출이 크게 줄었으나, 신약물질 기술이전 등 기타부문이 크게 늘어 전체 외형 크게 확대됨.  관절염 치료제 시장은 노령인구 증가에 따라 지속적인 성장이 예상됨. 국내 뼈이식재 시장은 임플란트 시술과 치주질환 치료의 시장 성장과 더불어 성장세에 있음."
220260,켐트로스,6190,고가,고가,1495,1350,1119,151,170,189,,,,,,,,,,-0.5,-1.5,2.3,21.9,29.3,-51.4,-32.9,-29.7,31.0,36.3,,,3.32,0.7,16.68,4.29,19.38,,2.15,0.43,9.43,2.35,7.53,,,435,438,444,435,357,,,15,3,55,29,18.3,15.4,,2.3,7.0,5.3,-15,-181,3,51,-23,50,66,158,47,50,45,46,-55,6,-144,12,-27,101,51,45,21,6,24,2,936314.1333333333,-0.16,1.48,-2.06,-14.86,-21075,-19496,-5180,231516,467,-3499,547,-178121,20202,14696,-4338,-32821,0.42,0.03,0.02,-0.13,코스닥 제조,FICS  화학,당기순이익 흑자전환,"동사는 2006년 3월 7일에 설립되었으며 업종은 화학제품 제조업으로 IT소재, 의약소재 및 폴리머 소재를 생산하고 있음. 기관지 확장제, 충추신경 안정제, 알러지 치료제 등의 원료의약품 등의 의약중간체를 생산하여 국내외 완제의약품 제약사에 판매. 동사의 주력 제품들은 정밀화학 산업 각 분야에서 필요로 하는 주요 케미칼 소재들로 구성되어 있으며 맞춤형, 고품질, 가격 경쟁력 있는 제품으로 대응하고 있음.","2020년 9월 전년동기 대비 별도기준 매출액은 2.1% 감소, 영업이익은 95.9% 감소, 당기순이익 흑자전환. 전년동기대비 판관비는 줄었으나 매출 감소와 원가율 상승의 영향으로 수익성이 크게 감소함.  GMP시설에 대한 신규 투자를 완료하고 고객사와 공급 관계를 계속 유지하는 한편 신규 고객사를 발굴하는 노력을 계속할 예정으로 이에 따른 지속적 매출 상승이 기대됨."
082800,비보존 헬스케어,1490,,,,,,,,,,,,,,,,,,-3.0,-2.3,-24.6,-10.5,-24.0,,,,,,,,-40.36,-31.56,-20.19,-34.33,-7.52,,-21.36,-21.87,-12.45,-17.02,-3.93,,,436,450,460,610,682,,,-438,-280,-85,-18,15.8,,,,,,-822,84,-19,-58,1,-105,764,-83,-86,46,-39,-46,-642,-356,-569,672,1021,722,643,573,123,70,450,107,3239553.1,0.0,-0.67,-0.33,-20.95,-182151,-792810,-1346087,-1393843,-27,-161,-1822,2578,-28660,193568,57566,279519,0.46,0.14,-0.03,0.2,코스닥 IT H/W,FICS  디스플레이 및 관련부품,비용부담으로 손실 지속.,"동사는 정교한 반도체 기술을 바탕으로 LED 광원을 이용한 다양한 Top View LED Type PKG, LED 조명용 Module 등을 제조하고 있음. 주생산품은 White LED임. 창사 이래 LED 단일 사업만 해온 LED 패키징 전문기업으로 제품별 전용 LINE化 구축에 따른 생산성 향상, 제품별 포트폴리오 확보, 특허 관련 라이센스 보유 등 경쟁력을 보유. 조명용 고효율 Power LED를 개발 및 양산함.","2020년 9월 전년동기 대비 연결기준 매출액은 13.2% 감소, 영업손실은 59.5% 증가, 당기순손실은 193.7% 증가.  조명용 고효율 Power LED 개발 계획을 세워 향후에 열릴 조명시장 (경관조명,자동차 전조등,가로등 등) 에서의 기술경쟁력 제고를 통한 시장 선점과 매출 성장을 기대.  LED조명시장에서 새로운 제품군으로 각광받고 있는 COB형 LED 광원을 개발 완료 및 판매중."
219130,타이거일렉,11600,고가,고가,8041,8313,8826,5401,6076,6751,,,,,,,,,,24.2,3.9,0.9,19.4,4.0,300.6,-38.1,-49.6,311.4,-62.3,,,9.63,3.77,5.34,10.02,2.58,,6.88,3.0,4.73,8.88,2.21,,,436,351,337,334,280,,,44,16,22,9,10.0,,,28.1,29.7,,-14,-43,-15,83,45,45,98,88,60,104,34,42,-160,-106,-54,-1,119,,73,131,84,-58,47,-12,86796.86666666667,-2.52,2.2,0.87,-12.45,-3000,-21297,-11690,-20795,0,-868,833,965,12546,79659,66853,23535,15.67,1.25,0.99,0.33,코스닥 IT H/W,FICS  반도체 및 관련장비,영업이익 증가,"동사는 2000년 7월 설립되어, Rigid PCB 반도체 제조공정 중 후 공정인 검사공정에서 사용되는 PCB를 주로 생산. 국내 PCB 제품 총생산액의 약 80%선을 점유하고 있고, 경쟁사 대비 반자동 리벳용 크램프 장치를 사용함으로써 양품 회수율을 극대화시키는 경쟁력 있음. 매출구성은 PROBE CARD 44.2%, LOAD BOARD 25.2%, 일반 BOARD 18.2%, SOCKET BOARD 10.7% 등으로 이루어짐.","2020년 9월 전년동기 대비 별도기준 매출액은 30.7% 증가, 영업이익은 2446.2% 증가, 당기순이익은 993.5% 증가. Probe Card/Load Board 부문 매출이 큰 폭으로 증가하며 영업이익 23억원을 기록. Prove Card에 사용되는 인쇄회로기판을 전문 제작하는 기업수는 많지않아 주요 경쟁부문. 코로나19로 인해 베트남 VSIP 공단의 신규시설 투자를 9월 완공으로 투자기간을 연장, 총 투자금액을 증액함."
